village,HHnum_in_village,hohreligion,castesubcaste,rooftype1,rooftype2,rooftype3,rooftype4,rooftype5,room_no,bed_no,electricity,latrine,ownrent,leader,adopt
39,139,HINDUISM,OBC,0,0,1,0,0,3,0,"Yes, Private",None,OWNED,0,1
39,140,HINDUISM,OBC,0,0,0,1,0,3,0,"Yes, Government",None,OWNED,0,0
39,141,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
39,142,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,3,0,"Yes, Government",None,OWNED,0,1
39,143,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,1
39,144,HINDUISM,OBC,0,0,0,1,0,3,0,"Yes, Private",None,OWNED,0,1
39,145,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
39,146,HINDUISM,OBC,0,0,1,0,0,3,1,"Yes, Government",Owned,OWNED,0,0
39,147,HINDUISM,OBC,0,0,0,1,0,3,1,"Yes, Private",None,OWNED,0,0
39,148,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,0
39,149,HINDUISM,OBC,0,0,0,0,1,3,0,"Yes, Private",Owned,OWNED,0,0
39,150,HINDUISM,OBC,0,1,0,0,0,3,0,"Yes, Private",None,OWNED,0,0
39,151,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,0
39,152,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Private",None,OWNED,0,0
39,153,HINDUISM,OBC,0,0,0,1,0,4,4,"Yes, Government",Owned,OWNED,0,0
39,154,HINDUISM,OBC,0,1,0,0,0,4,1,"Yes, Private",Owned,OWNED,0,0
39,155,HINDUISM,OBC,0,1,0,0,0,3,0,"Yes, Private",None,OWNED,0,0
39,156,HINDUISM,OBC,0,0,0,0,1,4,0,"Yes, Private",None,OWNED,0,0
39,157,HINDUISM,OBC,0,1,0,0,0,3,0,"Yes, Government",None,OWNED,0,0
39,158,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
39,159,HINDUISM,OBC,0,0,0,1,0,2,1,"Yes, Private",None,OWNED,0,0
39,160,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
39,161,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,1,1
39,162,HINDUISM,OBC,0,0,0,0,1,6,3,"Yes, Private",Owned,OWNED,0,0
39,163,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,1
39,164,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,1
39,165,HINDUISM,OBC,0,1,0,0,0,1,0,No,None,OWNED,1,0
39,166,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
39,167,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
39,168,HINDUISM,OBC,0,0,0,1,0,1,0,"Yes, Government",None,GIVEN BY GOVERNMENT,0,1
39,169,HINDUISM,OBC,0,0,0,1,0,2,0,"Yes, Government",None,OWNED,0,0
39,170,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Private",None,OWNED,0,0
39,171,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Private",None,OWNED,0,0
39,172,HINDUISM,OBC,0,0,0,0,1,2,0,"Yes, Private",Owned,OWNED,1,1
39,173,HINDUISM,OBC,0,0,0,1,0,2,1,"Yes, Private",Owned,OWNED,0,0
39,174,HINDUISM,OBC,0,0,0,0,1,3,2,"Yes, Private",Owned,OWNED,0,0
39,175,HINDUISM,OBC,0,0,0,0,1,3,1,"Yes, Private",Owned,OWNED,0,0
39,176,HINDUISM,OBC,0,0,0,1,0,2,1,"Yes, Private",None,OWNED,0,0
39,177,HINDUISM,OBC,0,0,0,1,0,2,1,"Yes, Private",None,OWNED,0,0
39,178,HINDUISM,OBC,0,0,0,1,0,2,1,"Yes, Private",Owned,OWNED,0,0
39,179,HINDUISM,OBC,0,1,0,0,0,4,0,"Yes, Private",Owned,OWNED,0,0
39,180,HINDUISM,SCHEDULE TRIBE,0,0,0,1,0,2,1,"Yes, Private",None,OWNED,0,0
39,181,HINDUISM,SCHEDULE TRIBE,0,0,0,1,0,3,0,"Yes, Government",None,OWNED,0,0
39,182,HINDUISM,OBC,0,1,0,0,0,3,1,"Yes, Private",None,OWNED,0,0
39,183,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Private",None,OWNED,0,0
39,184,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Private",None,OWNED,0,0
39,185,HINDUISM,OBC,0,1,0,0,0,3,1,"Yes, Private",None,OWNED,0,0
39,186,HINDUISM,OBC,0,1,0,0,0,3,1,"Yes, Private",None,OWNED,0,0
39,187,HINDUISM,OBC,0,1,0,0,0,5,3,"Yes, Private",Owned,OWNED,1,0
39,188,HINDUISM,OBC,0,0,0,1,0,2,1,"Yes, Private",None,RENTED,1,0
39,189,HINDUISM,OBC,0,0,0,0,1,5,2,"Yes, Private",Owned,OWNED,0,0
39,190,HINDUISM,OBC,0,0,0,1,0,4,0,"Yes, Private",Owned,OWNED,0,0
39,191,HINDUISM,OBC,0,0,0,1,0,5,3,"Yes, Government",Owned,OWNED,0,0
39,192,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,1
39,193,HINDUISM,OBC,0,1,0,0,0,2,1,"Yes, Private",None,OWNED,0,0
39,194,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,0
39,195,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,1
39,196,HINDUISM,OBC,0,0,0,1,0,2,1,"Yes, Private",None,OWNED,0,1
39,197,HINDUISM,OBC,0,0,0,0,1,2,0,"Yes, Private",None,OWNED,0,0
39,198,HINDUISM,OBC,0,0,0,1,0,5,0,"Yes, Private",None,OWNED,0,1
39,199,HINDUISM,OBC,0,1,0,0,0,3,0,"Yes, Private",Owned,OWNED,0,0
39,200,HINDUISM,OBC,0,0,0,1,0,3,2,"Yes, Private",Owned,OWNED,1,1
39,201,HINDUISM,OBC,0,0,0,0,1,4,0,"Yes, Private",Owned,OWNED,0,0
39,202,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,1,0,No,None,OWNED,0,0
39,203,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Government",Common,RENTED,0,0
39,204,HINDUISM,SCHEDULE TRIBE,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,1
39,205,HINDUISM,OBC,0,0,1,0,0,3,0,"Yes, Private",None,OWNED,0,0
40,1,HINDUISM,GENERAL,0,0,0,1,0,3,0,"Yes, Private",Owned,OWNED,0,1
40,2,HINDUISM,GENERAL,0,0,1,0,0,3,0,"Yes, Private",None,OWNED,1,0
40,3,HINDUISM,SCHEDULE TRIBE,0,0,0,0,1,3,0,"Yes, Private",None,OWNED,0,0
40,4,HINDUISM,OBC,0,0,0,1,0,3,0,"Yes, Private",None,OWNED,0,0
40,5,HINDUISM,OBC,0,0,1,0,0,3,0,"Yes, Private",None,OWNED,0,0
40,6,HINDUISM,OBC,0,0,0,0,1,3,2,"Yes, Private",None,OWNED,0,0
40,7,HINDUISM,GENERAL,0,0,1,0,0,1,0,"Yes, Government",None,RENTED,0,0
40,8,HINDUISM,SCHEDULE TRIBE,0,0,1,0,0,3,1,"Yes, Government",None,OWNED,0,0
40,9,HINDUISM,SCHEDULE TRIBE,0,0,0,0,1,2,1,"Yes, Private",None,OWNED,0,0
40,10,HINDUISM,OBC,0,0,1,0,0,5,0,No,Owned,OWNED,0,1
40,11,HINDUISM,OBC,0,0,0,1,0,4,1,"Yes, Private",Owned,OWNED,0,0
40,12,HINDUISM,OBC,0,0,0,0,1,3,1,"Yes, Private",Owned,OWNED,0,0
40,13,HINDUISM,OBC,0,0,0,1,0,3,1,"Yes, Private",Owned,OWNED,1,0
40,14,HINDUISM,OBC,0,0,0,1,0,6,1,"Yes, Private",Owned,OWNED,1,0
40,15,HINDUISM,OBC,0,0,0,1,0,2,1,"Yes, Private",Owned,OWNED,1,0
40,16,HINDUISM,SCHEDULE TRIBE,0,0,1,0,0,3,1,"Yes, Private",None,OWNED,0,0
40,17,HINDUISM,OBC,0,0,0,1,0,3,0,"Yes, Government",None,OWNED,0,0
40,18,HINDUISM,OBC,0,0,0,0,1,3,1,"Yes, Private",Owned,OWNED,1,0
40,19,HINDUISM,OBC,0,0,0,1,0,4,0,"Yes, Private",None,OWNED,0,0
40,20,HINDUISM,OBC,0,0,0,1,0,1,0,"Yes, Private",None,OWNED,0,0
40,21,ISLAM,OBC,0,0,0,1,0,3,1,"Yes, Private",Owned,OWNED,0,0
40,23,HINDUISM,GENERAL,0,0,0,1,0,3,1,"Yes, Private",None,OWNED,0,0
40,24,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,3,1,"Yes, Private",None,OWNED,1,0
40,25,HINDUISM,OBC,0,0,0,1,0,2,0,"Yes, Private",None,OWNED,0,0
40,26,HINDUISM,OBC,0,0,0,1,0,3,1,"Yes, Private",None,OWNED,1,0
40,27,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,0
40,28,HINDUISM,OBC,0,0,0,1,0,3,0,"Yes, Private",Owned,OWNED,0,0
40,29,HINDUISM,OBC,0,0,0,1,0,3,1,"Yes, Private",None,OWNED,0,0
40,30,HINDUISM,OBC,0,0,0,0,1,1,0,"Yes, Private",None,OWNED,1,0
40,31,HINDUISM,OBC,0,0,0,0,1,4,0,"Yes, Private",Owned,OWNED,0,0
40,32,HINDUISM,OBC,0,0,0,1,0,3,1,"Yes, Government",None,OWNED,0,0
40,33,ISLAM,OBC,0,0,0,1,0,3,1,"Yes, Private",None,OWNED,0,0
40,34,HINDUISM,OBC,0,0,1,0,0,2,0,No,Owned,OWNED,0,0
40,35,HINDUISM,GENERAL,0,0,0,1,0,2,0,"Yes, Government",Owned,GIVEN BY GOVERNMENT,0,0
40,36,HINDUISM,GENERAL,0,1,0,0,0,1,0,"Yes, Government",Owned,OWNED,0,0
40,37,HINDUISM,GENERAL,0,0,1,0,0,3,0,"Yes, Private",None,RENTED,0,0
40,38,HINDUISM,GENERAL,0,0,1,0,0,3,0,No,None,RENTED,0,0
40,39,HINDUISM,GENERAL,0,0,0,1,0,3,0,"Yes, Government",None,OWNED,0,1
40,40,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Private",Owned,OWNED,0,0
40,41,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,3,0,"Yes, Government",None,OWNED,1,0
40,42,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,0
40,43,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,0
40,44,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,1,0,"Yes, Government",Owned,OWNED,0,0
40,45,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,2,0,"Yes, Government",None,OWNED,0,0
40,46,ISLAM,OBC,0,0,0,0,1,3,0,"Yes, Private",Owned,OWNED,0,0
40,47,ISLAM,OBC,0,0,0,1,0,3,1,"Yes, Private",Owned,OWNED,0,1
40,48,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,3,1,"Yes, Private",None,OWNED,0,0
40,49,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,2,0,"Yes, Government",None,OWNED,0,0
40,50,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,1
40,51,ISLAM,OBC,0,0,0,0,1,3,2,"Yes, Private",Owned,OWNED,0,0
40,52,ISLAM,OBC,0,0,0,1,0,2,0,"Yes, Private",Owned,OWNED,0,0
40,53,ISLAM,OBC,0,0,1,0,0,2,1,"Yes, Private",Owned,OWNED,1,0
40,54,ISLAM,OBC,0,0,0,1,0,2,0,"Yes, Government",None,OWNED,0,1
40,55,ISLAM,OBC,0,0,0,0,1,3,0,"Yes, Private",Owned,OWNED,0,0
40,56,ISLAM,OBC,0,0,0,1,0,3,1,"Yes, Private",Owned,OWNED,0,0
40,57,ISLAM,OBC,0,0,0,1,0,3,1,"Yes, Private",Owned,OWNED,0,0
40,58,ISLAM,OBC,0,0,0,0,1,5,0,"Yes, Private",Owned,OWNED,1,0
40,59,ISLAM,OBC,0,0,0,0,1,5,0,"Yes, Private",Owned,OWNED,0,0
40,60,ISLAM,OBC,0,1,0,0,0,1,1,"Yes, Private",None,OWNED,0,1
40,61,ISLAM,OBC,0,1,0,0,0,3,0,"Yes, Private",Owned,OWNED,0,0
40,62,ISLAM,OBC,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,1
40,63,ISLAM,OBC,0,1,0,0,0,2,0,"Yes, Private",Owned,OWNED,0,0
40,64,ISLAM,OBC,0,1,0,0,0,3,0,"Yes, Private",None,OWNED,0,1
40,65,ISLAM,OBC,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,0
40,66,ISLAM,OBC,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,0
40,67,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,3,0,"Yes, Government",None,OWNED,0,1
40,68,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,5,1,"Yes, Government",None,OWNED,1,0
40,69,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,1,0,"Yes, Government",None,RENTED,0,0
40,70,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,2,1,"Yes, Private",Owned,OWNED,0,0
40,71,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,2,1,"Yes, Government",None,OWNED,0,0
40,72,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,0
40,73,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,4,1,"Yes, Private",Owned,OWNED,0,0
40,74,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,1
40,75,ISLAM,OBC,0,1,0,0,0,4,0,"Yes, Private",Owned,OWNED,0,1
40,76,ISLAM,OBC,0,0,0,1,0,2,1,"Yes, Private",Owned,OWNED,1,0
40,77,ISLAM,OBC,0,0,0,1,0,1,0,"Yes, Private",Owned,OWNED,0,1
40,78,ISLAM,OBC,0,1,0,0,0,3,1,"Yes, Private",None,OWNED,0,1
40,79,ISLAM,OBC,0,1,0,0,0,2,0,"Yes, Government",Owned,OWNED,0,0
40,80,ISLAM,OBC,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,0
40,81,ISLAM,OBC,0,0,0,0,1,4,3,"Yes, Private",Owned,OWNED,1,0
40,82,ISLAM,OBC,1,0,0,0,0,1,0,No,None,OWNED,0,1
40,83,ISLAM,OBC,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,1
40,84,ISLAM,OBC,0,1,0,0,0,4,2,"Yes, Private",Owned,OWNED,0,0
40,85,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,1,"Yes, Private",Owned,RENTED,0,0
40,86,ISLAM,OBC,0,1,0,0,0,2,1,"Yes, Government",None,OWNED,1,0
40,87,ISLAM,OBC,0,0,0,1,0,5,0,"Yes, Private",Owned,OWNED,0,0
40,88,ISLAM,OBC,0,0,0,1,0,3,0,"Yes, Private",None,OWNED,0,1
40,89,ISLAM,OBC,0,0,0,1,0,1,0,"Yes, Private",None,OWNED,0,0
40,90,ISLAM,OBC,0,0,0,1,0,3,0,"Yes, Private",None,OWNED,1,1
40,91,ISLAM,OBC,0,0,1,0,0,2,1,"Yes, Private",Owned,OWNED,0,0
40,92,ISLAM,OBC,0,1,0,0,0,1,0,"Yes, Private",None,OWNED,1,1
40,93,ISLAM,OBC,0,1,0,0,0,3,0,"Yes, Government",None,OWNED,0,1
40,94,HINDUISM,OBC,0,1,0,0,0,3,1,"Yes, Government",None,OWNED,0,0
40,95,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,1
40,96,HINDUISM,OBC,0,1,0,0,0,4,1,"Yes, Private",Owned,OWNED,0,0
40,97,HINDUISM,OBC,0,1,0,0,0,3,1,"Yes, Private",Owned,OWNED,0,1
40,98,HINDUISM,OBC,0,0,1,0,0,2,0,"Yes, Government",None,OWNED,0,0
40,99,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,0
40,100,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
40,101,HINDUISM,OBC,0,0,1,0,0,3,1,"Yes, Government",None,OWNED,0,1
40,102,HINDUISM,GENERAL,0,0,0,1,0,2,0,"Yes, Private",Owned,OWNED,0,0
40,103,HINDUISM,GENERAL,0,0,1,0,0,4,2,"Yes, Private",Owned,OWNED,0,0
40,104,HINDUISM,GENERAL,0,0,0,0,1,3,1,"Yes, Private",Owned,OWNED,0,0
40,105,HINDUISM,GENERAL,0,1,0,0,0,2,0,"Yes, Private",Owned,OWNED,0,0
40,106,HINDUISM,GENERAL,0,0,0,1,0,4,1,"Yes, Private",Owned,OWNED,1,0
40,107,HINDUISM,GENERAL,0,0,0,0,0,3,0,"Yes, Private",Owned,OWNED,1,0
40,108,HINDUISM,OBC,0,0,0,0,1,6,4,"Yes, Private",Owned,OWNED,0,0
40,109,HINDUISM,OBC,0,1,0,0,0,5,0,"Yes, Government",None,OWNED,0,0
40,110,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Private",None,OWNED,0,0
40,111,HINDUISM,OBC,0,1,0,0,0,3,0,"Yes, Government",None,OWNED,0,0
40,112,HINDUISM,OBC,0,1,0,0,0,2,0,No,None,RENTED,0,0
40,113,HINDUISM,OBC,0,1,0,0,0,3,1,"Yes, Government",Owned,OWNED,0,0
40,114,HINDUISM,OBC,1,0,0,0,0,1,0,No,None,OWNED,0,0
40,115,HINDUISM,OBC,0,0,1,0,0,2,1,"Yes, Private",Owned,OWNED,0,0
40,116,HINDUISM,OBC,0,0,0,1,0,2,0,No,None,OWNED,1,0
40,117,HINDUISM,OBC,0,0,1,0,0,4,1,"Yes, Private",Owned,OWNED,0,0
40,118,HINDUISM,OBC,0,0,0,0,1,6,1,"Yes, Private",Owned,OWNED,0,0
40,119,HINDUISM,OBC,0,1,0,0,0,5,1,"Yes, Private",Owned,OWNED,0,0
40,120,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Private",Owned,OWNED,0,0
40,121,HINDUISM,OBC,0,1,0,0,0,2,1,"Yes, Private",Owned,OWNED,1,0
40,122,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Private",Owned,OWNED,0,0
40,123,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,0
40,124,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,0
40,125,HINDUISM,OBC,0,0,1,0,0,2,0,"Yes, Private",None,OWNED,0,0
40,126,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,1,0
40,127,HINDUISM,OBC,0,1,0,0,0,1,0,No,None,RENTED,0,0
40,128,HINDUISM,OBC,0,1,0,0,0,6,1,"Yes, Private",Owned,OWNED,0,0
40,129,HINDUISM,OBC,0,0,0,1,0,3,0,"Yes, Private",None,OWNED,0,0
40,130,HINDUISM,OBC,0,0,1,0,0,5,1,"Yes, Private",Owned,OWNED,0,0
40,131,HINDUISM,OBC,0,0,1,0,0,4,1,"Yes, Private",Owned,OWNED,0,0
40,132,HINDUISM,OBC,0,1,0,0,0,3,2,"Yes, Private",Owned,OWNED,0,0
40,133,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Private",Owned,OWNED,0,0
40,134,HINDUISM,GENERAL,0,1,0,0,0,1,0,No,None,OWNED,0,0
40,135,HINDUISM,OBC,0,1,0,0,0,5,1,"Yes, Private",Owned,OWNED,0,0
40,136,HINDUISM,OBC,0,0,1,0,0,4,1,"Yes, Private",Owned,OWNED,0,0
40,137,HINDUISM,OBC,0,1,0,0,0,2,1,"Yes, Private",None,OWNED,1,0
40,138,HINDUISM,OBC,0,0,1,0,0,2,1,"Yes, Private",Owned,OWNED,0,0
40,139,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,1,"Yes, Private",Owned,OWNED,0,0
40,140,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,0
40,141,HINDUISM,GENERAL,0,0,1,0,0,6,0,"Yes, Private",Owned,OWNED,1,1
40,142,HINDUISM,GENERAL,0,0,0,1,0,4,1,"Yes, Private",Owned,OWNED,0,0
40,143,HINDUISM,GENERAL,0,0,0,0,1,4,2,"Yes, Private",Owned,OWNED,0,0
40,144,HINDUISM,GENERAL,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,1,1
40,145,HINDUISM,GENERAL,0,1,0,0,0,2,0,"Yes, Private",Owned,OWNED,1,0
40,146,HINDUISM,OBC,0,0,0,0,1,3,1,"Yes, Private",Owned,OWNED,0,0
40,147,HINDUISM,OBC,0,0,1,0,0,2,1,"Yes, Private",Owned,OWNED,0,0
40,148,HINDUISM,OBC,0,0,1,0,0,2,1,"Yes, Private",Owned,OWNED,0,0
40,149,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Private",None,OWNED,0,0
40,150,HINDUISM,OBC,0,0,0,0,1,4,1,"Yes, Private",Owned,OWNED,0,0
40,151,HINDUISM,OBC,0,0,0,0,1,3,1,"Yes, Private",Owned,OWNED,0,0
40,152,HINDUISM,OBC,0,0,0,1,0,4,1,"Yes, Private",Owned,OWNED,0,0
40,153,HINDUISM,OBC,0,0,0,1,0,2,1,"Yes, Government",None,OWNED,0,0
40,154,HINDUISM,OBC,0,0,0,1,0,4,1,"Yes, Private",None,OWNED,0,0
40,155,HINDUISM,OBC,0,0,1,0,0,3,1,"Yes, Private",None,OWNED,1,0
40,156,HINDUISM,GENERAL,0,1,0,0,0,4,1,"Yes, Private",Owned,OWNED,1,0
40,157,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,1,0
40,158,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Private",None,OWNED,0,0
40,159,HINDUISM,OBC,0,1,0,0,0,3,0,"Yes, Private",Owned,OWNED,0,0
40,160,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Private",Owned,OWNED,0,0
40,161,HINDUISM,OBC,0,1,0,0,0,3,0,"Yes, Private",None,OWNED,0,1
40,162,HINDUISM,OBC,0,1,0,0,0,1,0,No,None,OWNED,0,0
40,163,HINDUISM,OBC,0,0,0,0,1,4,0,"Yes, Private",Owned,OWNED,0,0
40,164,HINDUISM,GENERAL,0,0,0,1,0,4,2,"Yes, Private",Owned,OWNED,1,0
40,165,HINDUISM,GENERAL,0,0,0,0,1,3,0,"Yes, Private",Owned,OWNED,0,0
40,166,HINDUISM,GENERAL,0,1,0,0,0,2,1,"Yes, Private",None,OWNED,0,0
40,167,HINDUISM,GENERAL,0,1,0,0,0,1,0,"Yes, Private",None,OWNED,0,0
40,168,HINDUISM,OBC,0,0,0,1,0,4,0,"Yes, Private",None,GIVEN BY GOVERNMENT,0,0
40,169,HINDUISM,OBC,0,0,1,0,0,2,1,"Yes, Government",Owned,OWNED,1,0
40,170,HINDUISM,OBC,0,1,0,0,0,2,1,"Yes, Private",None,OWNED,0,0
40,171,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
40,172,HINDUISM,OBC,0,1,0,0,0,2,1,"Yes, Private",Common,OWNED,0,0
40,173,HINDUISM,OBC,0,1,0,0,0,2,1,"Yes, Government",None,OWNED,0,0
40,174,HINDUISM,OBC,0,1,0,0,0,4,1,"Yes, Private",Owned,OWNED,0,0
40,175,HINDUISM,OBC,0,0,0,1,0,1,0,"Yes, Government",None,OWNED,0,0
40,176,HINDUISM,OBC,0,0,1,0,0,1,0,"Yes, Government",None,OWNED,0,1
40,177,HINDUISM,OBC,0,0,0,1,0,3,0,"Yes, Private",None,OWNED,0,0
40,178,HINDUISM,OBC,0,0,1,0,0,1,0,"Yes, Government",None,OWNED,0,0
40,179,HINDUISM,SCHEDULE TRIBE,0,0,0,0,1,4,0,"Yes, Private",Owned,OWNED,0,1
40,180,HINDUISM,OBC,0,0,0,1,0,3,0,No,None,OWNED,0,0
40,181,HINDUISM,SCHEDULE TRIBE,0,0,0,1,0,3,0,"Yes, Government",Owned,OWNED,0,0
40,182,HINDUISM,SCHEDULE TRIBE,0,0,0,0,1,3,0,"Yes, Private",None,OWNED,0,0
40,183,HINDUISM,SCHEDULE TRIBE,0,0,0,1,0,3,2,"Yes, Private",Owned,OWNED,0,0
40,184,HINDUISM,SCHEDULE TRIBE,0,1,0,0,0,3,1,"Yes, Private",None,OWNED,0,1
40,185,HINDUISM,SCHEDULE TRIBE,0,1,0,0,0,2,0,No,None,OWNED,1,0
40,186,HINDUISM,SCHEDULE TRIBE,0,1,0,0,0,3,0,"Yes, Private",None,OWNED,0,1
40,187,HINDUISM,SCHEDULE TRIBE,0,0,1,0,0,3,0,"Yes, Private",None,OWNED,0,0
40,188,HINDUISM,SCHEDULE TRIBE,0,0,0,1,0,3,2,"Yes, Government",None,OWNED,0,0
40,189,HINDUISM,SCHEDULE TRIBE,0,1,0,0,0,3,0,No,None,OWNED,0,0
40,190,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,0
40,191,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,1
40,192,HINDUISM,OBC,0,0,1,0,0,3,0,"Yes, Private",None,OWNED,0,1
40,193,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,2,0,"Yes, Government",Owned,OWNED,0,0
40,194,HINDUISM,GENERAL,0,0,1,0,0,2,1,"Yes, Private",Owned,OWNED,1,1
40,195,HINDUISM,GENERAL,0,1,0,0,0,4,1,"Yes, Private",Owned,OWNED,1,0
40,196,HINDUISM,GENERAL,0,1,0,0,0,2,1,"Yes, Private",Owned,OWNED,1,1
40,197,HINDUISM,GENERAL,0,1,0,0,0,2,1,"Yes, Private",Owned,OWNED,0,0
40,198,HINDUISM,GENERAL,0,0,0,0,1,4,0,"Yes, Government",Owned,OWNED,0,0
40,199,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
40,200,HINDUISM,OBC,0,1,0,0,0,2,1,"Yes, Private",Owned,OWNED,0,0
40,201,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Government",Owned,OWNED,0,0
40,202,HINDUISM,OBC,0,0,0,1,0,2,0,"Yes, Private",Owned,OWNED,0,0
40,203,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Private",None,OWNED,0,1
40,204,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Private",None,OWNED,0,0
40,205,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Private",Owned,OWNED,0,0
40,206,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
40,207,HINDUISM,OBC,0,1,0,0,0,2,1,"Yes, Government",None,OWNED,0,0
40,208,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,0
40,209,HINDUISM,OBC,0,1,0,0,0,5,0,"Yes, Private",None,OWNED,0,0
40,210,HINDUISM,OBC,0,0,0,0,1,5,4,"Yes, Private",Owned,OWNED,0,0
40,211,HINDUISM,OBC,0,0,0,0,1,5,3,"Yes, Private",Owned,OWNED,0,0
40,212,HINDUISM,OBC,0,1,0,0,0,4,0,"Yes, Private",Owned,OWNED,0,0
